Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-08T23:00+01:00;2022-03-09T00:00+01:00;08.03.2022;23:00;00:00;1;2;100;1;1;0;0;100;2;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-08T23:00+01:00;2022-03-09T00:00+01:00;08.03.2022;23:00;00:00;3;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-08T23:00+01:00;2022-03-09T00:00+01:00;08.03.2022;23:00;00:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-08T23:00+01:00;2022-03-09T00:00+01:00;08.03.2022;23:00;00:00;Totalt i retning Tromsøya;2;100;1;1;0;0;100;2;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-08T23:00+01:00;2022-03-09T00:00+01:00;08.03.2022;23:00;00:00;Totalt;2;100;1;1;0;0;100;2;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T00:00+01:00;2022-03-08T01:00+01:00;08.03.2022;00:00;01:00;1;1;100;1;1;0;1;0;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T00:00+01:00;2022-03-08T01:00+01:00;08.03.2022;00:00;01:00;3;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T00:00+01:00;2022-03-08T01:00+01:00;08.03.2022;00:00;01:00;Totalt i retning Tomasjord;1;100;1;1;0;1;0;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T00:00+01:00;2022-03-08T01:00+01:00;08.03.2022;00:00;01:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T00:00+01:00;2022-03-08T01:00+01:00;08.03.2022;00:00;01:00;Totalt;1;100;1;1;0;1;0;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T01:00+01:00;2022-03-08T02:00+01:00;08.03.2022;01:00;02:00;1;1;100;1;1;0;0;100;1;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T01:00+01:00;2022-03-08T02:00+01:00;08.03.2022;01:00;02:00;3;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T01:00+01:00;2022-03-08T02:00+01:00;08.03.2022;01:00;02:00;Totalt i retning Tomasjord;1;100;1;1;0;0;100;1;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T01:00+01:00;2022-03-08T02:00+01:00;08.03.2022;01:00;02:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T01:00+01:00;2022-03-08T02:00+01:00;08.03.2022;01:00;02:00;Totalt;1;100;1;1;0;0;100;1;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T02:00+01:00;2022-03-08T03:00+01:00;08.03.2022;02:00;03:00;1;2;100;1;1;0;0;100;2;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T02:00+01:00;2022-03-08T03:00+01:00;08.03.2022;02:00;03:00;3;1;100;1;1;0;0;100;1;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T02:00+01:00;2022-03-08T03:00+01:00;08.03.2022;02:00;03:00;Totalt i retning Tomasjord;3;100;1;1;0;0;100;3;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T02:00+01:00;2022-03-08T03:00+01:00;08.03.2022;02:00;03:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T02:00+01:00;2022-03-08T03:00+01:00;08.03.2022;02:00;03:00;Totalt;3;100;1;1;0;0;100;3;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T03:00+01:00;2022-03-08T04:00+01:00;08.03.2022;03:00;04:00;1;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T03:00+01:00;2022-03-08T04:00+01:00;08.03.2022;03:00;04:00;3;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T03:00+01:00;2022-03-08T04:00+01:00;08.03.2022;03:00;04:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T03:00+01:00;2022-03-08T04:00+01:00;08.03.2022;03:00;04:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T03:00+01:00;2022-03-08T04:00+01:00;08.03.2022;03:00;04:00;Totalt;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T04:00+01:00;2022-03-08T05:00+01:00;08.03.2022;04:00;05:00;1;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T04:00+01:00;2022-03-08T05:00+01:00;08.03.2022;04:00;05:00;3;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T04:00+01:00;2022-03-08T05:00+01:00;08.03.2022;04:00;05:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T04:00+01:00;2022-03-08T05:00+01:00;08.03.2022;04:00;05:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T04:00+01:00;2022-03-08T05:00+01:00;08.03.2022;04:00;05:00;Totalt;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T05:00+01:00;2022-03-08T06:00+01:00;08.03.2022;05:00;06:00;1;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T05:00+01:00;2022-03-08T06:00+01:00;08.03.2022;05:00;06:00;3;17;100;1;1;0;0;100;9;8;0;1;7;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T05:00+01:00;2022-03-08T06:00+01:00;08.03.2022;05:00;06:00;Totalt i retning Tomasjord;17;100;1;1;0;0;100;9;8;0;1;7;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T05:00+01:00;2022-03-08T06:00+01:00;08.03.2022;05:00;06:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T05:00+01:00;2022-03-08T06:00+01:00;08.03.2022;05:00;06:00;Totalt;17;100;1;1;0;0;100;9;8;0;1;7;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T06:00+01:00;2022-03-08T07:00+01:00;08.03.2022;06:00;07:00;1;5;100;1;1;0;0;100;5;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T06:00+01:00;2022-03-08T07:00+01:00;08.03.2022;06:00;07:00;3;70;100;1;1;0;0;100;45;25;6;4;15;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T06:00+01:00;2022-03-08T07:00+01:00;08.03.2022;06:00;07:00;Totalt i retning Tomasjord;75;100;1;1;0;0;100;50;25;6;4;15;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T06:00+01:00;2022-03-08T07:00+01:00;08.03.2022;06:00;07:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T06:00+01:00;2022-03-08T07:00+01:00;08.03.2022;06:00;07:00;Totalt;75;100;1;1;0;0;100;50;25;6;4;15;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T07:00+01:00;2022-03-08T08:00+01:00;08.03.2022;07:00;08:00;1;24;100;1;1;0;0;100;21;3;2;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T07:00+01:00;2022-03-08T08:00+01:00;08.03.2022;07:00;08:00;3;200;100;1;1;0;0;100;156;44;14;9;15;6;6;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T07:00+01:00;2022-03-08T08:00+01:00;08.03.2022;07:00;08:00;Totalt i retning Tomasjord;224;100;1;1;0;0;100;177;47;16;10;15;6;6;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T07:00+01:00;2022-03-08T08:00+01:00;08.03.2022;07:00;08:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T07:00+01:00;2022-03-08T08:00+01:00;08.03.2022;07:00;08:00;Totalt;224;100;1;1;0;0;100;177;47;16;10;15;6;6;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T08:00+01:00;2022-03-08T09:00+01:00;08.03.2022;08:00;09:00;1;15;100;1;1;0;0;100;14;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T08:00+01:00;2022-03-08T09:00+01:00;08.03.2022;08:00;09:00;3;225;100;1;1;0;0;100;184;41;10;19;5;7;7;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T08:00+01:00;2022-03-08T09:00+01:00;08.03.2022;08:00;09:00;Totalt i retning Tomasjord;240;100;1;1;0;0;100;198;42;10;20;5;7;7;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T08:00+01:00;2022-03-08T09:00+01:00;08.03.2022;08:00;09:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T08:00+01:00;2022-03-08T09:00+01:00;08.03.2022;08:00;09:00;Totalt;240;100;1;1;0;0;100;198;42;10;20;5;7;7;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T09:00+01:00;2022-03-08T10:00+01:00;08.03.2022;09:00;10:00;1;16;100;1;1;0;0;100;12;4;4;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T09:00+01:00;2022-03-08T10:00+01:00;08.03.2022;09:00;10:00;3;201;100;1;1;0;0;100;165;36;17;11;1;7;6;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T09:00+01:00;2022-03-08T10:00+01:00;08.03.2022;09:00;10:00;Totalt i retning Tomasjord;217;100;1;1;0;0;100;177;40;21;11;1;7;6;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T09:00+01:00;2022-03-08T10:00+01:00;08.03.2022;09:00;10:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T09:00+01:00;2022-03-08T10:00+01:00;08.03.2022;09:00;10:00;Totalt;217;100;1;1;0;0;100;177;40;21;11;1;7;6;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T10:00+01:00;2022-03-08T11:00+01:00;08.03.2022;10:00;11:00;1;10;100;1;1;0;0;100;10;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T10:00+01:00;2022-03-08T11:00+01:00;08.03.2022;10:00;11:00;3;241;100;1;1;0;0;100;206;35;17;9;3;6;5;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T10:00+01:00;2022-03-08T11:00+01:00;08.03.2022;10:00;11:00;Totalt i retning Tomasjord;251;100;1;1;0;0;100;216;35;17;9;3;6;5;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T10:00+01:00;2022-03-08T11:00+01:00;08.03.2022;10:00;11:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T10:00+01:00;2022-03-08T11:00+01:00;08.03.2022;10:00;11:00;Totalt;251;100;1;1;0;0;100;216;35;17;9;3;6;5;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T11:00+01:00;2022-03-08T12:00+01:00;08.03.2022;11:00;12:00;1;18;100;1;1;0;0;100;17;1;1;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T11:00+01:00;2022-03-08T12:00+01:00;08.03.2022;11:00;12:00;3;272;100;1;1;0;0;100;231;41;20;14;1;6;5;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T11:00+01:00;2022-03-08T12:00+01:00;08.03.2022;11:00;12:00;Totalt i retning Tomasjord;290;100;1;1;0;0;100;248;42;21;14;1;6;5;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T11:00+01:00;2022-03-08T12:00+01:00;08.03.2022;11:00;12:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T11:00+01:00;2022-03-08T12:00+01:00;08.03.2022;11:00;12:00;Totalt;290;100;1;1;0;0;100;248;42;21;14;1;6;5;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T12:00+01:00;2022-03-08T13:00+01:00;08.03.2022;12:00;13:00;1;23;100;1;1;0;0;100;21;2;2;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T12:00+01:00;2022-03-08T13:00+01:00;08.03.2022;12:00;13:00;3;322;100;1;1;0;0;100;279;43;16;16;4;7;7;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T12:00+01:00;2022-03-08T13:00+01:00;08.03.2022;12:00;13:00;Totalt i retning Tomasjord;345;100;1;1;0;0;100;300;45;18;16;4;7;7;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T12:00+01:00;2022-03-08T13:00+01:00;08.03.2022;12:00;13:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T12:00+01:00;2022-03-08T13:00+01:00;08.03.2022;12:00;13:00;Totalt;345;100;1;1;0;0;100;300;45;18;16;4;7;7;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T13:00+01:00;2022-03-08T14:00+01:00;08.03.2022;13:00;14:00;1;32;100;1;1;0;0;100;29;3;2;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T13:00+01:00;2022-03-08T14:00+01:00;08.03.2022;13:00;14:00;3;330;100;1;1;0;0;100;294;36;11;19;4;2;2;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T13:00+01:00;2022-03-08T14:00+01:00;08.03.2022;13:00;14:00;Totalt i retning Tomasjord;362;100;1;1;0;0;100;323;39;13;20;4;2;2;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T13:00+01:00;2022-03-08T14:00+01:00;08.03.2022;13:00;14:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T13:00+01:00;2022-03-08T14:00+01:00;08.03.2022;13:00;14:00;Totalt;362;100;1;1;0;0;100;323;39;13;20;4;2;2;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T14:00+01:00;2022-03-08T15:00+01:00;08.03.2022;14:00;15:00;1;71;100;1;1;0;0;100;67;4;3;0;0;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T14:00+01:00;2022-03-08T15:00+01:00;08.03.2022;14:00;15:00;3;456;100;1;1;0;0;100;421;35;11;6;9;9;7;2
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T14:00+01:00;2022-03-08T15:00+01:00;08.03.2022;14:00;15:00;Totalt i retning Tomasjord;527;100;1;1;0;0;100;488;39;14;6;9;10;8;2
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T14:00+01:00;2022-03-08T15:00+01:00;08.03.2022;14:00;15:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T14:00+01:00;2022-03-08T15:00+01:00;08.03.2022;14:00;15:00;Totalt;527;100;1;1;0;0;100;488;39;14;6;9;10;8;2
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T15:00+01:00;2022-03-08T16:00+01:00;08.03.2022;15:00;16:00;1;268;100;1;1;0;0;100;256;12;12;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T15:00+01:00;2022-03-08T16:00+01:00;08.03.2022;15:00;16:00;3;803;100;1;1;0;0;100;745;58;25;13;11;9;8;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T15:00+01:00;2022-03-08T16:00+01:00;08.03.2022;15:00;16:00;Totalt i retning Tomasjord;1071;100;1;1;0;0;100;1001;70;37;13;11;9;8;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T15:00+01:00;2022-03-08T16:00+01:00;08.03.2022;15:00;16:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T15:00+01:00;2022-03-08T16:00+01:00;08.03.2022;15:00;16:00;Totalt;1071;100;1;1;0;0;100;1001;70;37;13;11;9;8;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T16:00+01:00;2022-03-08T17:00+01:00;08.03.2022;16:00;17:00;1;219;100;1;1;0;0;100;213;6;5;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T16:00+01:00;2022-03-08T17:00+01:00;08.03.2022;16:00;17:00;3;699;100;1;1;0;0;100;652;47;25;6;9;7;6;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T16:00+01:00;2022-03-08T17:00+01:00;08.03.2022;16:00;17:00;Totalt i retning Tomasjord;918;100;1;1;0;0;100;865;53;30;7;9;7;6;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T16:00+01:00;2022-03-08T17:00+01:00;08.03.2022;16:00;17:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T16:00+01:00;2022-03-08T17:00+01:00;08.03.2022;16:00;17:00;Totalt;918;100;1;1;0;0;100;865;53;30;7;9;7;6;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T17:00+01:00;2022-03-08T18:00+01:00;08.03.2022;17:00;18:00;1;44;100;1;1;0;0;100;42;2;2;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T17:00+01:00;2022-03-08T18:00+01:00;08.03.2022;17:00;18:00;3;360;100;1;1;0;0;100;336;24;11;5;4;4;4;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T17:00+01:00;2022-03-08T18:00+01:00;08.03.2022;17:00;18:00;Totalt i retning Tomasjord;404;100;1;1;0;0;100;378;26;13;5;4;4;4;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T17:00+01:00;2022-03-08T18:00+01:00;08.03.2022;17:00;18:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T17:00+01:00;2022-03-08T18:00+01:00;08.03.2022;17:00;18:00;Totalt;404;100;1;1;0;0;100;378;26;13;5;4;4;4;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T18:00+01:00;2022-03-08T19:00+01:00;08.03.2022;18:00;19:00;1;25;100;1;1;0;0;100;24;1;1;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T18:00+01:00;2022-03-08T19:00+01:00;08.03.2022;18:00;19:00;3;330;100;1;1;0;0;100;307;23;8;5;2;8;7;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T18:00+01:00;2022-03-08T19:00+01:00;08.03.2022;18:00;19:00;Totalt i retning Tomasjord;355;100;1;1;0;0;100;331;24;9;5;2;8;7;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T18:00+01:00;2022-03-08T19:00+01:00;08.03.2022;18:00;19:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T18:00+01:00;2022-03-08T19:00+01:00;08.03.2022;18:00;19:00;Totalt;355;100;1;1;0;0;100;331;24;9;5;2;8;7;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T19:00+01:00;2022-03-08T20:00+01:00;08.03.2022;19:00;20:00;1;26;100;1;1;0;0;100;26;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T19:00+01:00;2022-03-08T20:00+01:00;08.03.2022;19:00;20:00;3;291;100;1;1;0;0;100;270;21;11;4;1;5;4;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T19:00+01:00;2022-03-08T20:00+01:00;08.03.2022;19:00;20:00;Totalt i retning Tomasjord;317;100;1;1;0;0;100;296;21;11;4;1;5;4;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T19:00+01:00;2022-03-08T20:00+01:00;08.03.2022;19:00;20:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T19:00+01:00;2022-03-08T20:00+01:00;08.03.2022;19:00;20:00;Totalt;317;100;1;1;0;0;100;296;21;11;4;1;5;4;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T20:00+01:00;2022-03-08T21:00+01:00;08.03.2022;20:00;21:00;1;17;100;1;1;0;0;100;17;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T20:00+01:00;2022-03-08T21:00+01:00;08.03.2022;20:00;21:00;3;245;100;1;1;0;0;100;240;5;2;1;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T20:00+01:00;2022-03-08T21:00+01:00;08.03.2022;20:00;21:00;Totalt i retning Tomasjord;262;100;1;1;0;0;100;257;5;2;1;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T20:00+01:00;2022-03-08T21:00+01:00;08.03.2022;20:00;21:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T20:00+01:00;2022-03-08T21:00+01:00;08.03.2022;20:00;21:00;Totalt;262;100;1;1;0;0;100;257;5;2;1;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T21:00+01:00;2022-03-08T22:00+01:00;08.03.2022;21:00;22:00;1;9;100;1;1;0;0;100;9;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T21:00+01:00;2022-03-08T22:00+01:00;08.03.2022;21:00;22:00;3;109;100;1;1;0;0;100;104;5;3;0;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T21:00+01:00;2022-03-08T22:00+01:00;08.03.2022;21:00;22:00;Totalt i retning Tomasjord;118;100;1;1;0;0;100;113;5;3;0;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T21:00+01:00;2022-03-08T22:00+01:00;08.03.2022;21:00;22:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T21:00+01:00;2022-03-08T22:00+01:00;08.03.2022;21:00;22:00;Totalt;118;100;1;1;0;0;100;113;5;3;0;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T22:00+01:00;2022-03-08T23:00+01:00;08.03.2022;22:00;23:00;1;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2022-03-08T22:00+01:00;2022-03-08T23:00+01:00;08.03.2022;22:00;23:00;3;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
