Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T23:00+01:00;2023-03-09T00:00+01:00;08.03.2023;23:00;00:00;Totalt i retning Tromsøya;29;100;1;1;0;0;100;26;3;0;1;1;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-08T23:00+01:00;2023-03-09T00:00+01:00;08.03.2023;23:00;00:00;Totalt;29;100;1;1;0;0;100;26;3;0;1;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T00:00+01:00;2023-03-08T01:00+01:00;08.03.2023;00:00;01:00;1;1;100;1;1;0;0;100;1;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T00:00+01:00;2023-03-08T01:00+01:00;08.03.2023;00:00;01:00;3;26;100;1;1;0;0;100;24;2;0;1;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T00:00+01:00;2023-03-08T01:00+01:00;08.03.2023;00:00;01:00;Totalt i retning Tomasjord;27;100;1;1;0;0;100;25;2;0;1;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T00:00+01:00;2023-03-08T01:00+01:00;08.03.2023;00:00;01:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T00:00+01:00;2023-03-08T01:00+01:00;08.03.2023;00:00;01:00;Totalt;27;100;1;1;0;0;100;25;2;0;1;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T01:00+01:00;2023-03-08T02:00+01:00;08.03.2023;01:00;02:00;1;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T01:00+01:00;2023-03-08T02:00+01:00;08.03.2023;01:00;02:00;3;10;100;1;1;0;0;100;6;4;1;2;0;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T01:00+01:00;2023-03-08T02:00+01:00;08.03.2023;01:00;02:00;Totalt i retning Tomasjord;10;100;1;1;0;0;100;6;4;1;2;0;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T01:00+01:00;2023-03-08T02:00+01:00;08.03.2023;01:00;02:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T01:00+01:00;2023-03-08T02:00+01:00;08.03.2023;01:00;02:00;Totalt;10;100;1;1;0;0;100;6;4;1;2;0;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T02:00+01:00;2023-03-08T03:00+01:00;08.03.2023;02:00;03:00;1;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T02:00+01:00;2023-03-08T03:00+01:00;08.03.2023;02:00;03:00;3;6;100;1;1;0;0;100;6;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T02:00+01:00;2023-03-08T03:00+01:00;08.03.2023;02:00;03:00;Totalt i retning Tomasjord;6;100;1;1;0;0;100;6;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T02:00+01:00;2023-03-08T03:00+01:00;08.03.2023;02:00;03:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T02:00+01:00;2023-03-08T03:00+01:00;08.03.2023;02:00;03:00;Totalt;6;100;1;1;0;0;100;6;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T03:00+01:00;2023-03-08T04:00+01:00;08.03.2023;03:00;04:00;1;1;100;1;1;0;0;100;1;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T03:00+01:00;2023-03-08T04:00+01:00;08.03.2023;03:00;04:00;3;5;100;1;1;0;0;100;4;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T03:00+01:00;2023-03-08T04:00+01:00;08.03.2023;03:00;04:00;Totalt i retning Tomasjord;6;100;1;1;0;0;100;5;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T03:00+01:00;2023-03-08T04:00+01:00;08.03.2023;03:00;04:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T03:00+01:00;2023-03-08T04:00+01:00;08.03.2023;03:00;04:00;Totalt;6;100;1;1;0;0;100;5;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T04:00+01:00;2023-03-08T05:00+01:00;08.03.2023;04:00;05:00;1;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T04:00+01:00;2023-03-08T05:00+01:00;08.03.2023;04:00;05:00;3;13;100;1;1;0;0;100;7;6;0;3;0;3;3;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T04:00+01:00;2023-03-08T05:00+01:00;08.03.2023;04:00;05:00;Totalt i retning Tomasjord;13;100;1;1;0;0;100;7;6;0;3;0;3;3;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T04:00+01:00;2023-03-08T05:00+01:00;08.03.2023;04:00;05:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T04:00+01:00;2023-03-08T05:00+01:00;08.03.2023;04:00;05:00;Totalt;13;100;1;1;0;0;100;7;6;0;3;0;3;3;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T05:00+01:00;2023-03-08T06:00+01:00;08.03.2023;05:00;06:00;1;3;100;1;1;0;0;100;3;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T05:00+01:00;2023-03-08T06:00+01:00;08.03.2023;05:00;06:00;3;39;100;1;1;0;0;100;25;14;2;3;8;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T05:00+01:00;2023-03-08T06:00+01:00;08.03.2023;05:00;06:00;Totalt i retning Tomasjord;42;100;1;1;0;0;100;28;14;2;3;8;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T05:00+01:00;2023-03-08T06:00+01:00;08.03.2023;05:00;06:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T05:00+01:00;2023-03-08T06:00+01:00;08.03.2023;05:00;06:00;Totalt;42;100;1;1;0;0;100;28;14;2;3;8;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T06:00+01:00;2023-03-08T07:00+01:00;08.03.2023;06:00;07:00;1;2;100;1;1;0;0;100;2;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T06:00+01:00;2023-03-08T07:00+01:00;08.03.2023;06:00;07:00;3;95;100;1;1;0;0;100;65;30;6;6;16;2;2;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T06:00+01:00;2023-03-08T07:00+01:00;08.03.2023;06:00;07:00;Totalt i retning Tomasjord;97;100;1;1;0;0;100;67;30;6;6;16;2;2;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T06:00+01:00;2023-03-08T07:00+01:00;08.03.2023;06:00;07:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T06:00+01:00;2023-03-08T07:00+01:00;08.03.2023;06:00;07:00;Totalt;97;100;1;1;0;0;100;67;30;6;6;16;2;2;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T07:00+01:00;2023-03-08T08:00+01:00;08.03.2023;07:00;08:00;1;19;100;1;1;0;0;100;16;3;3;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T07:00+01:00;2023-03-08T08:00+01:00;08.03.2023;07:00;08:00;3;188;100;1;1;0;0;100;147;41;10;14;15;2;2;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T07:00+01:00;2023-03-08T08:00+01:00;08.03.2023;07:00;08:00;Totalt i retning Tomasjord;207;100;1;1;0;0;100;163;44;13;14;15;2;2;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T07:00+01:00;2023-03-08T08:00+01:00;08.03.2023;07:00;08:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T07:00+01:00;2023-03-08T08:00+01:00;08.03.2023;07:00;08:00;Totalt;207;100;1;1;0;0;100;163;44;13;14;15;2;2;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T08:00+01:00;2023-03-08T09:00+01:00;08.03.2023;08:00;09:00;1;19;100;1;1;0;0;100;16;3;3;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T08:00+01:00;2023-03-08T09:00+01:00;08.03.2023;08:00;09:00;3;185;100;1;1;0;0;100;132;53;16;17;11;9;9;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T08:00+01:00;2023-03-08T09:00+01:00;08.03.2023;08:00;09:00;Totalt i retning Tomasjord;204;100;1;1;0;0;100;148;56;19;17;11;9;9;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T08:00+01:00;2023-03-08T09:00+01:00;08.03.2023;08:00;09:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T08:00+01:00;2023-03-08T09:00+01:00;08.03.2023;08:00;09:00;Totalt;204;100;1;1;0;0;100;148;56;19;17;11;9;9;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T09:00+01:00;2023-03-08T10:00+01:00;08.03.2023;09:00;10:00;1;18;100;1;1;0;0;100;16;2;0;0;0;2;2;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T09:00+01:00;2023-03-08T10:00+01:00;08.03.2023;09:00;10:00;3;178;100;1;1;0;0;100;140;38;11;15;3;9;8;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T09:00+01:00;2023-03-08T10:00+01:00;08.03.2023;09:00;10:00;Totalt i retning Tomasjord;196;100;1;1;0;0;100;156;40;11;15;3;11;10;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T09:00+01:00;2023-03-08T10:00+01:00;08.03.2023;09:00;10:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T09:00+01:00;2023-03-08T10:00+01:00;08.03.2023;09:00;10:00;Totalt;196;100;1;1;0;0;100;156;40;11;15;3;11;10;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T10:00+01:00;2023-03-08T11:00+01:00;08.03.2023;10:00;11:00;1;18;100;1;1;0;0;100;15;3;3;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T10:00+01:00;2023-03-08T11:00+01:00;08.03.2023;10:00;11:00;3;238;100;1;1;0;0;100;205;33;17;7;4;5;5;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T10:00+01:00;2023-03-08T11:00+01:00;08.03.2023;10:00;11:00;Totalt i retning Tomasjord;256;100;1;1;0;0;100;220;36;20;7;4;5;5;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T10:00+01:00;2023-03-08T11:00+01:00;08.03.2023;10:00;11:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T10:00+01:00;2023-03-08T11:00+01:00;08.03.2023;10:00;11:00;Totalt;256;100;1;1;0;0;100;220;36;20;7;4;5;5;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T11:00+01:00;2023-03-08T12:00+01:00;08.03.2023;11:00;12:00;1;23;100;1;1;0;0;100;22;1;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T11:00+01:00;2023-03-08T12:00+01:00;08.03.2023;11:00;12:00;3;277;100;1;1;0;0;100;231;46;17;15;2;12;10;2
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T11:00+01:00;2023-03-08T12:00+01:00;08.03.2023;11:00;12:00;Totalt i retning Tomasjord;300;100;1;1;0;0;100;253;47;17;16;2;12;10;2
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T11:00+01:00;2023-03-08T12:00+01:00;08.03.2023;11:00;12:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T11:00+01:00;2023-03-08T12:00+01:00;08.03.2023;11:00;12:00;Totalt;300;100;1;1;0;0;100;253;47;17;16;2;12;10;2
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T12:00+01:00;2023-03-08T13:00+01:00;08.03.2023;12:00;13:00;1;27;100;1;1;0;0;100;22;5;2;2;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T12:00+01:00;2023-03-08T13:00+01:00;08.03.2023;12:00;13:00;3;262;100;1;1;0;0;100;221;41;17;17;0;7;6;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T12:00+01:00;2023-03-08T13:00+01:00;08.03.2023;12:00;13:00;Totalt i retning Tomasjord;289;100;1;1;0;0;100;243;46;19;19;1;7;6;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T12:00+01:00;2023-03-08T13:00+01:00;08.03.2023;12:00;13:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T12:00+01:00;2023-03-08T13:00+01:00;08.03.2023;12:00;13:00;Totalt;289;100;1;1;0;0;100;243;46;19;19;1;7;6;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T13:00+01:00;2023-03-08T14:00+01:00;08.03.2023;13:00;14:00;1;39;100;1;1;0;0;100;39;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T13:00+01:00;2023-03-08T14:00+01:00;08.03.2023;13:00;14:00;3;311;100;1;1;0;0;100;259;52;15;24;5;8;8;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T13:00+01:00;2023-03-08T14:00+01:00;08.03.2023;13:00;14:00;Totalt i retning Tomasjord;350;100;1;1;0;0;100;298;52;15;24;5;8;8;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T13:00+01:00;2023-03-08T14:00+01:00;08.03.2023;13:00;14:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T13:00+01:00;2023-03-08T14:00+01:00;08.03.2023;13:00;14:00;Totalt;350;100;1;1;0;0;100;298;52;15;24;5;8;8;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T14:00+01:00;2023-03-08T15:00+01:00;08.03.2023;14:00;15:00;1;87;100;1;1;0;0;100;81;6;6;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T14:00+01:00;2023-03-08T15:00+01:00;08.03.2023;14:00;15:00;3;484;100;1;1;0;0;100;430;54;15;19;7;13;13;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T14:00+01:00;2023-03-08T15:00+01:00;08.03.2023;14:00;15:00;Totalt i retning Tomasjord;571;100;1;1;0;0;100;511;60;21;19;7;13;13;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T14:00+01:00;2023-03-08T15:00+01:00;08.03.2023;14:00;15:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T14:00+01:00;2023-03-08T15:00+01:00;08.03.2023;14:00;15:00;Totalt;571;100;1;1;0;0;100;511;60;21;19;7;13;13;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T15:00+01:00;2023-03-08T16:00+01:00;08.03.2023;15:00;16:00;1;171;100;1;1;0;0;100;161;10;9;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T15:00+01:00;2023-03-08T16:00+01:00;08.03.2023;15:00;16:00;3;643;100;1;1;0;0;100;586;57;26;9;15;7;6;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T15:00+01:00;2023-03-08T16:00+01:00;08.03.2023;15:00;16:00;Totalt i retning Tomasjord;814;100;1;1;0;0;100;747;67;35;10;15;7;6;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T15:00+01:00;2023-03-08T16:00+01:00;08.03.2023;15:00;16:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T15:00+01:00;2023-03-08T16:00+01:00;08.03.2023;15:00;16:00;Totalt;814;100;1;1;0;0;100;747;67;35;10;15;7;6;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T16:00+01:00;2023-03-08T17:00+01:00;08.03.2023;16:00;17:00;1;146;100;1;1;0;0;100;135;11;10;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T16:00+01:00;2023-03-08T17:00+01:00;08.03.2023;16:00;17:00;3;608;100;1;1;0;0;100;562;46;22;11;8;5;5;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T16:00+01:00;2023-03-08T17:00+01:00;08.03.2023;16:00;17:00;Totalt i retning Tomasjord;754;100;1;1;0;0;100;697;57;32;12;8;5;5;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T16:00+01:00;2023-03-08T17:00+01:00;08.03.2023;16:00;17:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T16:00+01:00;2023-03-08T17:00+01:00;08.03.2023;16:00;17:00;Totalt;754;100;1;1;0;0;100;697;57;32;12;8;5;5;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T17:00+01:00;2023-03-08T18:00+01:00;08.03.2023;17:00;18:00;1;47;100;1;1;0;0;100;42;5;4;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T17:00+01:00;2023-03-08T18:00+01:00;08.03.2023;17:00;18:00;3;346;100;1;1;0;0;100;306;40;8;14;6;12;12;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T17:00+01:00;2023-03-08T18:00+01:00;08.03.2023;17:00;18:00;Totalt i retning Tomasjord;393;100;1;1;0;0;100;348;45;12;15;6;12;12;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T17:00+01:00;2023-03-08T18:00+01:00;08.03.2023;17:00;18:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T17:00+01:00;2023-03-08T18:00+01:00;08.03.2023;17:00;18:00;Totalt;393;100;1;1;0;0;100;348;45;12;15;6;12;12;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T18:00+01:00;2023-03-08T19:00+01:00;08.03.2023;18:00;19:00;1;29;100;1;1;0;0;100;28;1;1;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T18:00+01:00;2023-03-08T19:00+01:00;08.03.2023;18:00;19:00;3;285;100;1;1;0;0;100;256;29;7;9;3;10;8;2
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T18:00+01:00;2023-03-08T19:00+01:00;08.03.2023;18:00;19:00;Totalt i retning Tomasjord;314;100;1;1;0;0;100;284;30;8;9;3;10;8;2
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T18:00+01:00;2023-03-08T19:00+01:00;08.03.2023;18:00;19:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T18:00+01:00;2023-03-08T19:00+01:00;08.03.2023;18:00;19:00;Totalt;314;100;1;1;0;0;100;284;30;8;9;3;10;8;2
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T19:00+01:00;2023-03-08T20:00+01:00;08.03.2023;19:00;20:00;1;21;100;1;1;0;0;100;21;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T19:00+01:00;2023-03-08T20:00+01:00;08.03.2023;19:00;20:00;3;242;100;1;1;0;0;100;223;19;9;5;1;4;4;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T19:00+01:00;2023-03-08T20:00+01:00;08.03.2023;19:00;20:00;Totalt i retning Tomasjord;263;100;1;1;0;0;100;244;19;9;5;1;4;4;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T19:00+01:00;2023-03-08T20:00+01:00;08.03.2023;19:00;20:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T19:00+01:00;2023-03-08T20:00+01:00;08.03.2023;19:00;20:00;Totalt;263;100;1;1;0;0;100;244;19;9;5;1;4;4;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T20:00+01:00;2023-03-08T21:00+01:00;08.03.2023;20:00;21:00;1;19;100;1;1;0;0;100;19;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T20:00+01:00;2023-03-08T21:00+01:00;08.03.2023;20:00;21:00;3;212;100;1;1;0;0;100;197;15;8;6;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T20:00+01:00;2023-03-08T21:00+01:00;08.03.2023;20:00;21:00;Totalt i retning Tomasjord;231;100;1;1;0;0;100;216;15;8;6;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T20:00+01:00;2023-03-08T21:00+01:00;08.03.2023;20:00;21:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T20:00+01:00;2023-03-08T21:00+01:00;08.03.2023;20:00;21:00;Totalt;231;100;1;1;0;0;100;216;15;8;6;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T21:00+01:00;2023-03-08T22:00+01:00;08.03.2023;21:00;22:00;1;11;100;1;1;0;0;100;11;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T21:00+01:00;2023-03-08T22:00+01:00;08.03.2023;21:00;22:00;3;149;100;1;1;0;0;100;139;10;5;4;0;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T21:00+01:00;2023-03-08T22:00+01:00;08.03.2023;21:00;22:00;Totalt i retning Tomasjord;160;100;1;1;0;0;100;150;10;5;4;0;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T21:00+01:00;2023-03-08T22:00+01:00;08.03.2023;21:00;22:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T21:00+01:00;2023-03-08T22:00+01:00;08.03.2023;21:00;22:00;Totalt;160;100;1;1;0;0;100;150;10;5;4;0;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T22:00+01:00;2023-03-08T23:00+01:00;08.03.2023;22:00;23:00;1;15;100;1;1;0;0;100;15;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T22:00+01:00;2023-03-08T23:00+01:00;08.03.2023;22:00;23:00;3;128;100;1;1;0;0;100;123;5;2;3;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T22:00+01:00;2023-03-08T23:00+01:00;08.03.2023;22:00;23:00;Totalt i retning Tomasjord;143;100;1;1;0;0;100;138;5;2;3;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T22:00+01:00;2023-03-08T23:00+01:00;08.03.2023;22:00;23:00;Totalt i retning Tromsøya;0;100;1;1;0;0;100;-;-;-;-;-;-;-;-
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2023-03-08T22:00+01:00;2023-03-08T23:00+01:00;08.03.2023;22:00;23:00;Totalt;143;100;1;1;0;0;100;138;5;2;3;0;0;0;0
