Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T00:00+01:00;2019-03-08T01:00+01:00;08.03.2019;00:00;01:00;3;3;100;1;1;0;0;100;3;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T00:00+01:00;2019-03-08T01:00+01:00;08.03.2019;00:00;01:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T00:00+01:00;2019-03-08T01:00+01:00;08.03.2019;00:00;01:00;Totalt i retning Tromsøya;28;100;1;1;0;0;100;26;2;1;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T00:00+01:00;2019-03-08T01:00+01:00;08.03.2019;00:00;01:00;Totalt;28;100;1;1;0;0;100;26;2;1;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T01:00+01:00;2019-03-08T02:00+01:00;08.03.2019;01:00;02:00;1;4;100;1;1;0;0;100;3;1;0;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T01:00+01:00;2019-03-08T02:00+01:00;08.03.2019;01:00;02:00;3;3;100;1;1;0;0;100;3;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T01:00+01:00;2019-03-08T02:00+01:00;08.03.2019;01:00;02:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T01:00+01:00;2019-03-08T02:00+01:00;08.03.2019;01:00;02:00;Totalt i retning Tromsøya;7;100;1;1;0;0;100;6;1;0;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T01:00+01:00;2019-03-08T02:00+01:00;08.03.2019;01:00;02:00;Totalt;7;100;1;1;0;0;100;6;1;0;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T02:00+01:00;2019-03-08T03:00+01:00;08.03.2019;02:00;03:00;1;8;100;1;1;0;0;100;7;1;0;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T02:00+01:00;2019-03-08T03:00+01:00;08.03.2019;02:00;03:00;3;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T02:00+01:00;2019-03-08T03:00+01:00;08.03.2019;02:00;03:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T02:00+01:00;2019-03-08T03:00+01:00;08.03.2019;02:00;03:00;Totalt i retning Tromsøya;8;100;1;1;0;0;100;7;1;0;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T02:00+01:00;2019-03-08T03:00+01:00;08.03.2019;02:00;03:00;Totalt;8;100;1;1;0;0;100;7;1;0;0;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T03:00+01:00;2019-03-08T04:00+01:00;08.03.2019;03:00;04:00;1;8;100;1;1;0;0;100;6;2;0;0;0;2;2;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T03:00+01:00;2019-03-08T04:00+01:00;08.03.2019;03:00;04:00;3;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T03:00+01:00;2019-03-08T04:00+01:00;08.03.2019;03:00;04:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T03:00+01:00;2019-03-08T04:00+01:00;08.03.2019;03:00;04:00;Totalt i retning Tromsøya;8;100;1;1;0;0;100;6;2;0;0;0;2;2;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T03:00+01:00;2019-03-08T04:00+01:00;08.03.2019;03:00;04:00;Totalt;8;100;1;1;0;0;100;6;2;0;0;0;2;2;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T04:00+01:00;2019-03-08T05:00+01:00;08.03.2019;04:00;05:00;1;23;100;1;1;0;0;100;21;2;2;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T04:00+01:00;2019-03-08T05:00+01:00;08.03.2019;04:00;05:00;3;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T04:00+01:00;2019-03-08T05:00+01:00;08.03.2019;04:00;05:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T04:00+01:00;2019-03-08T05:00+01:00;08.03.2019;04:00;05:00;Totalt i retning Tromsøya;23;100;1;1;0;0;100;21;2;2;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T04:00+01:00;2019-03-08T05:00+01:00;08.03.2019;04:00;05:00;Totalt;23;100;1;1;0;0;100;21;2;2;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T05:00+01:00;2019-03-08T06:00+01:00;08.03.2019;05:00;06:00;1;69;100;1;1;0;0;100;65;4;3;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T05:00+01:00;2019-03-08T06:00+01:00;08.03.2019;05:00;06:00;3;4;100;1;1;0;0;100;4;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T05:00+01:00;2019-03-08T06:00+01:00;08.03.2019;05:00;06:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T05:00+01:00;2019-03-08T06:00+01:00;08.03.2019;05:00;06:00;Totalt i retning Tromsøya;73;100;1;1;0;0;100;69;4;3;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T05:00+01:00;2019-03-08T06:00+01:00;08.03.2019;05:00;06:00;Totalt;73;100;1;1;0;0;100;69;4;3;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T06:00+01:00;2019-03-08T07:00+01:00;08.03.2019;06:00;07:00;1;331;100;1;1;0;0;100;305;26;20;3;3;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T06:00+01:00;2019-03-08T07:00+01:00;08.03.2019;06:00;07:00;3;34;100;1;1;0;0;100;34;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T06:00+01:00;2019-03-08T07:00+01:00;08.03.2019;06:00;07:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T06:00+01:00;2019-03-08T07:00+01:00;08.03.2019;06:00;07:00;Totalt i retning Tromsøya;365;100;1;1;0;0;100;339;26;20;3;3;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T06:00+01:00;2019-03-08T07:00+01:00;08.03.2019;06:00;07:00;Totalt;365;100;1;1;0;0;100;339;26;20;3;3;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T07:00+01:00;2019-03-08T08:00+01:00;08.03.2019;07:00;08:00;1;762;100;1;1;0;0;100;706;56;33;10;7;6;5;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T07:00+01:00;2019-03-08T08:00+01:00;08.03.2019;07:00;08:00;3;200;100;1;1;0;0;100;191;9;7;1;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T07:00+01:00;2019-03-08T08:00+01:00;08.03.2019;07:00;08:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T07:00+01:00;2019-03-08T08:00+01:00;08.03.2019;07:00;08:00;Totalt i retning Tromsøya;962;100;1;1;0;0;100;897;65;40;11;8;6;5;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T07:00+01:00;2019-03-08T08:00+01:00;08.03.2019;07:00;08:00;Totalt;962;100;1;1;0;0;100;897;65;40;11;8;6;5;1
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T08:00+01:00;2019-03-08T09:00+01:00;08.03.2019;08:00;09:00;1;421;100;1;1;0;0;100;366;55;30;15;4;6;6;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T08:00+01:00;2019-03-08T09:00+01:00;08.03.2019;08:00;09:00;3;54;100;1;1;0;0;100;53;1;1;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T08:00+01:00;2019-03-08T09:00+01:00;08.03.2019;08:00;09:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T08:00+01:00;2019-03-08T09:00+01:00;08.03.2019;08:00;09:00;Totalt i retning Tromsøya;475;100;1;1;0;0;100;419;56;31;15;4;6;6;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T08:00+01:00;2019-03-08T09:00+01:00;08.03.2019;08:00;09:00;Totalt;475;100;1;1;0;0;100;419;56;31;15;4;6;6;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T09:00+01:00;2019-03-08T10:00+01:00;08.03.2019;09:00;10:00;1;286;100;1;1;0;0;100;243;43;21;11;3;8;8;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T09:00+01:00;2019-03-08T10:00+01:00;08.03.2019;09:00;10:00;3;30;100;1;1;0;0;100;29;1;0;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T09:00+01:00;2019-03-08T10:00+01:00;08.03.2019;09:00;10:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T09:00+01:00;2019-03-08T10:00+01:00;08.03.2019;09:00;10:00;Totalt i retning Tromsøya;316;100;1;1;0;0;100;272;44;21;12;3;8;8;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T09:00+01:00;2019-03-08T10:00+01:00;08.03.2019;09:00;10:00;Totalt;316;100;1;1;0;0;100;272;44;21;12;3;8;8;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T10:00+01:00;2019-03-08T11:00+01:00;08.03.2019;10:00;11:00;1;303;100;1;1;0;0;100;261;42;17;17;3;5;5;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T10:00+01:00;2019-03-08T11:00+01:00;08.03.2019;10:00;11:00;3;29;100;1;1;0;0;100;28;1;1;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T10:00+01:00;2019-03-08T11:00+01:00;08.03.2019;10:00;11:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T10:00+01:00;2019-03-08T11:00+01:00;08.03.2019;10:00;11:00;Totalt i retning Tromsøya;332;100;1;1;0;0;100;289;43;18;17;3;5;5;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T10:00+01:00;2019-03-08T11:00+01:00;08.03.2019;10:00;11:00;Totalt;332;100;1;1;0;0;100;289;43;18;17;3;5;5;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T11:00+01:00;2019-03-08T12:00+01:00;08.03.2019;11:00;12:00;1;313;100;1;1;0;0;100;275;38;17;16;2;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T11:00+01:00;2019-03-08T12:00+01:00;08.03.2019;11:00;12:00;3;29;100;1;1;0;0;100;26;3;2;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T11:00+01:00;2019-03-08T12:00+01:00;08.03.2019;11:00;12:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T11:00+01:00;2019-03-08T12:00+01:00;08.03.2019;11:00;12:00;Totalt i retning Tromsøya;342;100;1;1;0;0;100;301;41;19;17;2;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T11:00+01:00;2019-03-08T12:00+01:00;08.03.2019;11:00;12:00;Totalt;342;100;1;1;0;0;100;301;41;19;17;2;3;3;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T12:00+01:00;2019-03-08T13:00+01:00;08.03.2019;12:00;13:00;1;299;100;1;1;0;0;100;264;35;19;11;0;5;5;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T12:00+01:00;2019-03-08T13:00+01:00;08.03.2019;12:00;13:00;3;30;100;1;1;0;0;100;30;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T12:00+01:00;2019-03-08T13:00+01:00;08.03.2019;12:00;13:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T12:00+01:00;2019-03-08T13:00+01:00;08.03.2019;12:00;13:00;Totalt i retning Tromsøya;329;100;1;1;0;0;100;294;35;19;11;0;5;5;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T12:00+01:00;2019-03-08T13:00+01:00;08.03.2019;12:00;13:00;Totalt;329;100;1;1;0;0;100;294;35;19;11;0;5;5;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T13:00+01:00;2019-03-08T14:00+01:00;08.03.2019;13:00;14:00;1;304;100;1;1;0;0;100;268;36;22;14;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T13:00+01:00;2019-03-08T14:00+01:00;08.03.2019;13:00;14:00;3;20;100;1;1;0;0;100;16;4;3;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T13:00+01:00;2019-03-08T14:00+01:00;08.03.2019;13:00;14:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T13:00+01:00;2019-03-08T14:00+01:00;08.03.2019;13:00;14:00;Totalt i retning Tromsøya;324;100;1;1;0;0;100;284;40;25;15;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T13:00+01:00;2019-03-08T14:00+01:00;08.03.2019;13:00;14:00;Totalt;324;100;1;1;0;0;100;284;40;25;15;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T14:00+01:00;2019-03-08T15:00+01:00;08.03.2019;14:00;15:00;1;387;100;1;1;0;0;100;339;48;23;21;0;4;4;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T14:00+01:00;2019-03-08T15:00+01:00;08.03.2019;14:00;15:00;3;53;100;1;1;0;0;100;51;2;2;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T14:00+01:00;2019-03-08T15:00+01:00;08.03.2019;14:00;15:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T14:00+01:00;2019-03-08T15:00+01:00;08.03.2019;14:00;15:00;Totalt i retning Tromsøya;440;100;1;1;0;0;100;390;50;25;21;0;4;4;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T14:00+01:00;2019-03-08T15:00+01:00;08.03.2019;14:00;15:00;Totalt;440;100;1;1;0;0;100;390;50;25;21;0;4;4;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T15:00+01:00;2019-03-08T16:00+01:00;08.03.2019;15:00;16:00;1;331;100;1;1;0;0;100;294;37;22;9;5;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T15:00+01:00;2019-03-08T16:00+01:00;08.03.2019;15:00;16:00;3;34;100;1;1;0;0;100;33;1;0;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T15:00+01:00;2019-03-08T16:00+01:00;08.03.2019;15:00;16:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T15:00+01:00;2019-03-08T16:00+01:00;08.03.2019;15:00;16:00;Totalt i retning Tromsøya;365;100;1;1;0;0;100;327;38;22;10;5;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T15:00+01:00;2019-03-08T16:00+01:00;08.03.2019;15:00;16:00;Totalt;365;100;1;1;0;0;100;327;38;22;10;5;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T16:00+01:00;2019-03-08T17:00+01:00;08.03.2019;16:00;17:00;1;282;100;1;1;0;0;100;253;29;11;7;10;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T16:00+01:00;2019-03-08T17:00+01:00;08.03.2019;16:00;17:00;3;21;100;1;1;0;0;100;20;1;1;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T16:00+01:00;2019-03-08T17:00+01:00;08.03.2019;16:00;17:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T16:00+01:00;2019-03-08T17:00+01:00;08.03.2019;16:00;17:00;Totalt i retning Tromsøya;303;100;1;1;0;0;100;273;30;12;7;10;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T16:00+01:00;2019-03-08T17:00+01:00;08.03.2019;16:00;17:00;Totalt;303;100;1;1;0;0;100;273;30;12;7;10;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T17:00+01:00;2019-03-08T18:00+01:00;08.03.2019;17:00;18:00;1;250;100;1;1;0;0;100;235;15;8;3;3;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T17:00+01:00;2019-03-08T18:00+01:00;08.03.2019;17:00;18:00;3;16;100;1;1;0;0;100;14;2;1;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T17:00+01:00;2019-03-08T18:00+01:00;08.03.2019;17:00;18:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T17:00+01:00;2019-03-08T18:00+01:00;08.03.2019;17:00;18:00;Totalt i retning Tromsøya;266;100;1;1;0;0;100;249;17;9;4;3;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T17:00+01:00;2019-03-08T18:00+01:00;08.03.2019;17:00;18:00;Totalt;266;100;1;1;0;0;100;249;17;9;4;3;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T18:00+01:00;2019-03-08T19:00+01:00;08.03.2019;18:00;19:00;1;233;100;1;1;0;0;100;216;17;12;4;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T18:00+01:00;2019-03-08T19:00+01:00;08.03.2019;18:00;19:00;3;22;100;1;1;0;0;100;22;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T18:00+01:00;2019-03-08T19:00+01:00;08.03.2019;18:00;19:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T18:00+01:00;2019-03-08T19:00+01:00;08.03.2019;18:00;19:00;Totalt i retning Tromsøya;255;100;1;1;0;0;100;238;17;12;4;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T18:00+01:00;2019-03-08T19:00+01:00;08.03.2019;18:00;19:00;Totalt;255;100;1;1;0;0;100;238;17;12;4;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T19:00+01:00;2019-03-08T20:00+01:00;08.03.2019;19:00;20:00;1;165;100;1;1;0;0;100;154;11;6;4;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T19:00+01:00;2019-03-08T20:00+01:00;08.03.2019;19:00;20:00;3;3;100;1;1;0;0;100;3;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T19:00+01:00;2019-03-08T20:00+01:00;08.03.2019;19:00;20:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T19:00+01:00;2019-03-08T20:00+01:00;08.03.2019;19:00;20:00;Totalt i retning Tromsøya;168;100;1;1;0;0;100;157;11;6;4;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T19:00+01:00;2019-03-08T20:00+01:00;08.03.2019;19:00;20:00;Totalt;168;100;1;1;0;0;100;157;11;6;4;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T20:00+01:00;2019-03-08T21:00+01:00;08.03.2019;20:00;21:00;1;126;100;1;1;0;0;100;114;12;7;4;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T20:00+01:00;2019-03-08T21:00+01:00;08.03.2019;20:00;21:00;3;7;100;1;1;0;0;100;7;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T20:00+01:00;2019-03-08T21:00+01:00;08.03.2019;20:00;21:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T20:00+01:00;2019-03-08T21:00+01:00;08.03.2019;20:00;21:00;Totalt i retning Tromsøya;133;100;1;1;0;0;100;121;12;7;4;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T20:00+01:00;2019-03-08T21:00+01:00;08.03.2019;20:00;21:00;Totalt;133;100;1;1;0;0;100;121;12;7;4;0;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T21:00+01:00;2019-03-08T22:00+01:00;08.03.2019;21:00;22:00;1;96;100;1;1;0;0;100;89;7;4;0;1;2;2;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T21:00+01:00;2019-03-08T22:00+01:00;08.03.2019;21:00;22:00;3;10;100;1;1;0;0;100;9;1;1;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T21:00+01:00;2019-03-08T22:00+01:00;08.03.2019;21:00;22:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T21:00+01:00;2019-03-08T22:00+01:00;08.03.2019;21:00;22:00;Totalt i retning Tromsøya;106;100;1;1;0;0;100;98;8;5;0;1;2;2;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T21:00+01:00;2019-03-08T22:00+01:00;08.03.2019;21:00;22:00;Totalt;106;100;1;1;0;0;100;98;8;5;0;1;2;2;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T22:00+01:00;2019-03-08T23:00+01:00;08.03.2019;22:00;23:00;1;69;100;1;1;0;0;100;67;2;2;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T22:00+01:00;2019-03-08T23:00+01:00;08.03.2019;22:00;23:00;3;2;100;1;1;0;0;100;2;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T22:00+01:00;2019-03-08T23:00+01:00;08.03.2019;22:00;23:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T22:00+01:00;2019-03-08T23:00+01:00;08.03.2019;22:00;23:00;Totalt i retning Tromsøya;71;100;1;1;0;0;100;69;2;2;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T22:00+01:00;2019-03-08T23:00+01:00;08.03.2019;22:00;23:00;Totalt;71;100;1;1;0;0;100;69;2;2;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T23:00+01:00;2019-03-09T00:00+01:00;08.03.2019;23:00;00:00;1;43;100;1;1;0;0;100;43;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T23:00+01:00;2019-03-09T00:00+01:00;08.03.2019;23:00;00:00;3;4;100;1;1;0;0;100;4;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2019-03-08T23:00+01:00;2019-03-09T00:00+01:00;08.03.2019;23:00;00:00;Totalt i retning Tomasjord;0;100;1;1;0;0;100;0;0;0;0;0;0;0;0
